Country Name,year,renewables_diff,co2_diff,gdp_diff
Switzerland,2006,-4.5727251106578033e-08,-0.09356450000000027,4750.700610993095
Chile,2006,1.2186944053330227e-07,0.1408081000000001,2960.3352732742987
China,2006,3.058118779106092e-08,0.43714669999999956,786.3655653731994
Colombia,2006,6.621747697197716e-08,0.03138989999999997,721.7559710665209
Cyprus,2006,5.450998314786226e-10,0.08292440000000045,2251.822265625
Czechia,2006,3.677517589206181e-08,0.05312600000000067,1804.456400888601
Germany,2006,1.116747331843841e-07,0.271726000000001,2435.0175373067977
Denmark,2006,-1.1801720217607095e-07,1.4336280000000006,3161.9857065897013
Algeria,2006,-1.0300085574390983e-08,-0.20284220000000008,545.0720361952008
Ecuador,2006,1.1961383394850281e-08,-0.10152079999999986,427.0513997821208
Spain,2006,2.1682426001258617e-07,-0.33238899999999916,3125.591086368
Estonia,2006,1.4877603986969658e-08,-0.4091919999999991,2710.308884038499
Finland,2006,-2.0742941634504385e-07,2.1058269999999997,2400.0073710879005
France,2006,8.833103529754117e-08,-0.2015222999999997,1999.2075904505
United Kingdom,2006,1.720866161949035e-08,-0.11097599999999908,2008.682836264299
Greece,2006,1.1379132153549141e-07,-0.16612150000000092,3078.295134878499
Croatia,2006,-9.606716204416569e-08,0.044291300000000255,2183.933207103002
Hungary,2006,-3.714394046822848e-08,-0.05167910000000031,1275.2916383312986
Indonesia,2006,-5.4469745003344416e-09,-0.02402660000000001,449.18439339004
India,2006,1.567972748312563e-08,0.06740720000000011,283.8237092337399
Ireland,2006,1.2874548170345033e-07,-0.43830299999999944,3765.867396986294
Iraq,2006,2.1289988648542803e-09,-0.56942,766.0619895583004
Iceland,2006,3.4276145730536513e-06,0.35376200000000146,2377.3417826332006
Israel,2006,-2.0833852273893272e-09,0.6796869999999995,707.6942459146012
Italy,2006,3.526062231714596e-08,-0.12660099999999908,2363.0649639820003
Japan,2006,9.082931211084947e-08,-0.18631300000000017,1464.7642130327004
Kazakhstan,2006,-9.601019448114493e-09,1.1695460000000004,1739.6256229832015
Kuwait,2006,0.0,-1.114608000000004,4107.204765367089
Sri Lanka,2006,5.703012794994741e-08,-0.01095260000000009,581.9334236819104
Lithuania,2006,-5.022427640083757e-09,0.16919869999999992,1932.1945080444002
Luxembourg,2006,7.027759734836219e-08,-0.7667159999999988,10090.172766722098
Latvia,2006,-2.6903620901466875e-07,0.2576444000000002,1680.7466993838007
Morocco,2006,-6.90037637563827e-10,0.03188080000000015,505.87646484375
Mexico,2006,1.5150404950550018e-08,0.04448160000000012,1281.4328108939008
North Macedonia,2006,8.334616927017131e-08,0.027431100000000264,917.980565237981
Malaysia,2006,7.526742070678125e-09,-0.13735290000000067,1054.9350858784983
North America,2006,4.446110543396759e-08,-0.2819939999999992,2140.765305165398
Netherlands,2006,3.612501110860556e-08,-0.31226299999999974,3438.397631752603
Norway,2006,-3.696911832806421e-06,0.04917700000000025,6402.312634873706
New Zealand,2006,4.234048707253441e-08,-0.12441799999999859,2066.6426395074013
Oman,2006,0.0,3.1255430000000004,2418.6619163106952
Pakistan,2006,-6.616107003689969e-09,0.03999514000000004,222.21141967230005
Peru,2006,5.1957424706079805e-08,-0.08348979999999995,654.0527600064397
Philippines,2006,2.0562595225577642e-08,-0.09074084999999998,289.65407200795016
Poland,2006,1.1704827923265931e-08,0.3745429999999992,1272.5693077555989
Portugal,2006,7.026366899590385e-07,-0.46785690000000013,1957.2871290848998
Qatar,2006,0.0,3.686855999999999,11930.29788056
Romania,2006,-8.175102716627248e-08,0.1809877000000002,1954.3681947723817
Russian Federation,2006,9.035882886582369e-09,0.45643499999999904,3089.8876953125
Saudi Arabia,2006,0.0,0.685852999999998,1091.601177125296
Singapore,2006,-4.3345865466790735e-09,-0.06505100000000041,5238.875138342293
Slovenia,2006,5.360901567333676e-08,0.09473299999999973,1894.1482317893024
Sweden,2006,-1.1371037667507626e-06,-0.048559700000000205,3481.334083595102
Thailand,2006,3.58180578909582e-08,-0.004311299999999907,743.397431333
Turkmenistan,2006,-1.150380216699295e-11,0.13039099999999948,674.5047596705599
Trinidad and Tobago,2006,3.2983368996709813e-09,3.173532999999999,3857.3236735261016
Turkey,2006,6.230639790539229e-08,0.21076399999999973,1738.4958725602992
Ukraine,2006,1.2690061899937036e-08,0.4558717000000003,829.08935546875
United States,2006,8.404326235655087e-08,-0.4753059999999998,2178.588001549295
Uzbekistan,2006,-4.1766106047924746e-08,0.06451889999999949,338.1219523944901
World,2006,1.7437539741293426e-08,0.09505890000000061,826.4327249623002
South Africa,2006,3.058376363407158e-08,0.5259129999999992,809.5520410178015
United Arab Emirates,2007,0.0,-0.6287350000000025,-5898.692447533191
Argentina,2007,-1.7913261897631745e-07,-0.0615768000000001,1611.535114300199
Australia,2007,-5.937762486241417e-08,0.008552999999999145,1807.126087702498
Austria,2007,2.865258014102583e-07,-0.35563699999999976,1797.7822680110985
Azerbaijan,2007,-2.129199010914265e-08,-0.5605246999999998,2490.35773127623
Belgium,2007,4.8207907865780444e-08,-0.405422999999999,1540.5468054313023
Bangladesh,2007,-3.08272773031425e-11,0.0033666800000000108,192.80539700863983
Bulgaria,2007,-1.7564507959773056e-07,0.5525279000000003,1414.3109654796008
Belarus,2007,1.2733001246485733e-09,-0.12932769999999927,1325.4258974348995
Brazil,2007,1.3338822332646812e-07,0.09519220000000006,921.9738720986006
Canada,2007,3.579599603995067e-07,0.5421189999999996,1456.0860482330972
Switzerland,2007,5.367499373702776e-07,-0.31968199999999936,4653.943220203306
Chile,2007,-2.940729015545306e-07,0.3475716000000002,1186.7459477394023
China,2007,3.919556584061745e-08,0.34015670000000053,976.6877555922802
Colombia,2007,2.5636156483828067e-08,-0.060303500000000065,755.2010521359589
Cyprus,2007,1.8185314542928064e-09,0.1644546,2874.01953125
Czechia,2007,-1.2339374871366161e-08,0.1378225000000004,2349.272607971099
Germany,2007,2.0630127005988204e-07,-0.44208900000000106,2166.570957492404
Denmark,2007,1.9455164149281926e-07,-0.9261909999999993,1711.2115044281963
Algeria,2007,1.3856981899887188e-10,0.06466720000000015,529.6228602391002
Ecuador,2007,1.2959987197789367e-07,0.28460339999999995,227.9313088525996
Spain,2007,1.1395850669943082e-07,0.0250319999999995,1782.0447514089028
Estonia,2007,1.6246741323580985e-08,2.660983,2852.967525948301
Finland,2007,3.3313685791280464e-07,-0.35939300000000074,3396.5788559977955
France,2007,4.972923957011501e-08,-0.2026349999999999,1637.0218330932003
United Kingdom,2007,2.3330638215998136e-08,-0.20781400000000083,788.4955630086988
Greece,2007,-2.8098548944554285e-07,0.16511400000000087,814.7961893341999
Croatia,2007,-4.417057452955604e-07,0.30230140000000016,1935.9830949817988
Hungary,2007,3.901349201465999e-08,-0.0982618000000004,714.9940866536999
Indonesia,2007,7.640735614923977e-09,0.15445580000000003,513.0365656329095
India,2007,1.030814287914492e-08,0.0675325,287.43490234397996
Ireland,2007,5.6303889085654956e-08,-0.3029539999999997,2551.9843849790996
Iraq,2007,-1.3568296156061818e-08,-1.2927505,560.0171084415997
Iceland,2007,5.7726624256240636e-06,0.8313299999999995,1772.763225105904
Israel,2007,-2.0166736313880013e-10,-0.06096400000000024,1836.0049984459001
Italy,2007,-5.4353381376152975e-08,-0.1569009999999995,1690.9385712193034
Japan,2007,-1.0028858483436632e-07,0.2717320000000001,1381.3548678340012
Kazakhstan,2007,2.025521247911772e-08,0.25019600000000075,1615.4517336478984
Kuwait,2007,0.0,-1.3927329999999962,2359.6798680642096
Sri Lanka,2007,-3.508743974710657e-08,0.01357470000000005,559.7131987273197
Lithuania,2007,4.643540578856784e-08,0.4491930000000002,2667.0083363554004
Luxembourg,2007,3.14694367424208e-08,-1.645551000000001,6251.161300812513
Latvia,2007,2.8929470167435774e-08,0.1797458999999999,2256.4061164654013
Morocco,2007,-1.7114252489122396e-11,0.06538479999999991,277.3173828125
Mexico,2007,-2.464641498626146e-08,-0.07034490000000027,490.19032973699905
North Macedonia,2007,-3.180168550180035e-07,0.1886631999999997,748.7022944045693
Malaysia,2007,-1.4179973927162628e-08,0.05723710000000004,1190.445908994101
North America,2007,-8.387624238787307e-08,0.03978399999999915,1719.7910499450009
Netherlands,2007,-2.9300852775174376e-08,-0.039058999999999955,2988.1609158534993
Norway,2007,2.8218898065325386e-06,0.27383500000000005,1812.1279205511964
New Zealand,2007,7.111284473574685e-08,-0.3054660000000009,1609.4389085397015
Oman,2007,0.0,1.563911000000001,2535.7398071392017
Pakistan,2007,3.350624906081203e-09,0.05294639999999995,157.3716222035896
Peru,2007,-4.265324775328329e-09,0.2069143,768.4540235036002
Philippines,2007,-2.1740510263887455e-08,0.032997309999999946,344.49087678018986
Poland,2007,2.9932128155020086e-08,-0.005373000000000516,1625.7256338612005
Portugal,2007,4.7640470914061026e-08,-0.24803059999999988,1056.3722856597997
Qatar,2007,0.0,-12.16187,-3125.0251165419904
Romania,2007,-9.997425738193901e-08,0.23419450000000008,2146.669078487599
Russian Federation,2007,2.827125197862461e-08,0.024455000000001448,1736.0078125
Saudi Arabia,2007,0.0,-1.8104440000000004,391.4590318914052
Singapore,2007,-6.746010477868787e-11,-0.2709440000000001,4744.414611535511
Slovenia,2007,-1.6881663829478693e-07,0.034867999999999455,1892.5219821520986
Sweden,2007,6.500908650589706e-07,-0.12507780000000057,3134.571108533499
Thailand,2007,5.417188024664059e-09,0.09722920000000013,810.6567663091992
Turkmenistan,2007,-1.1327645882333867e-11,-0.2381619999999991,737.1673873526797
Trinidad and Tobago,2007,-5.311996782938312e-09,1.937179999999998,1961.1784648887988
Turkey,2007,-1.1598634441154837e-07,0.4025696999999999,1371.0008092430016
Ukraine,2007,-5.084688850764648e-08,0.11216439999999928,929.248046875
United States,2007,-1.2346998798265418e-07,0.04751800000000017,1748.239763643105
Uzbekistan,2007,1.9381923063124965e-08,-0.10501359999999949,430.1525159623302
World,2007,1.0366159105126102e-08,0.0757816999999994,759.098533165301
South Africa,2007,-8.086277726307653e-10,0.267888000000001,796.425551458
United Arab Emirates,2008,0.0,0.7157660000000021,-6079.614796751397
Argentina,2008,-5.795905541778983e-09,0.29670980000000036,821.6441084837024
Australia,2008,-7.490121454098456e-08,-0.1200739999999989,879.1573254690011
Austria,2008,1.4641891617236485e-07,-0.10298600000000135,1852.9726711135008
Azerbaijan,2008,-2.0787069650351392e-08,0.29194429999999993,1237.6785264658993
Belgium,2008,8.444020782461674e-08,-0.11734100000000147,1083.8000731475986
Bangladesh,2008,1.343672017552196e-09,0.014972419999999986,166.75763077859983
Bulgaria,2008,9.820350238184517e-09,-0.1678373999999998,1524.550267598799
Belarus,2008,2.4320367413872888e-09,0.2970699999999997,1566.1073790462997
Brazil,2008,-3.1498004189455856e-08,0.0961584000000002,772.7403538460003
Canada,2008,1.6564179729178723e-07,-0.672743999999998,800.6112760507967
Switzerland,2008,4.9758185232610677e-08,0.1029599999999995,2879.2914082169955
Chile,2008,1.5434250661877046e-07,-0.037509000000000015,-321.5511680881009
China,2008,1.221340631707024e-07,0.35669839999999997,763.3080496203502
Colombia,2008,3.15999429350664e-08,0.13117750000000017,397.77467383164003
Cyprus,2008,1.0822327111367277e-08,0.06156399999999973,1941.03125
Czechia,2008,2.8029839420118513e-08,-0.572124500000001,1669.2762507221014
Germany,2008,6.222281191289533e-08,0.15343799999999952,1528.2133446795997
Denmark,2008,-4.9311985897524644e-08,-0.6870799999999999,2355.8671622161055
Algeria,2008,1.5179895063270374e-09,-0.023523799999999984,345.2540752238001
Ecuador,2008,1.4324111643774877e-07,-0.3124688,550.1591180673604
Spain,2008,6.89374602975284e-08,-0.8070003000000003,812.5990403395008
Estonia,2008,3.7693037938823956e-08,-1.5419030000000014,602.1650893008009
Finland,2008,6.29244176614652e-07,-1.5904159999999994,2236.928089564506
France,2008,1.1726878625252697e-07,-0.1453060000000006,985.7965593476983
United Kingdom,2008,3.332169658084257e-08,-0.307974999999999,1221.4797707532998
Greece,2008,1.0325337112674543e-07,-0.3419850000000011,1544.0498350021007
Croatia,2008,2.5520615791491174e-07,-0.29596230000000023,1449.0031909544014
Hungary,2008,4.754784414880753e-08,-0.11607949999999967,1622.8761036269025
Indonesia,2008,5.416879513519229e-09,-0.11327700000000007,472.8653577308505
India,2008,-4.056519685524685e-09,0.06353980000000004,125.30600068566036
Ireland,2008,1.6366493272770662e-07,-0.2900590000000012,-2614.9917923721005
Iraq,2008,-5.962732429988108e-08,1.0909294999999997,874.1932295991992
Iceland,2008,1.3440574923117807e-05,0.7925139999999988,2255.269121393896
Israel,2008,1.0357118823086897e-09,0.5783769999999997,-174.48695023870096
Italy,2008,1.7221513561007217e-07,-0.25653100000000073,1359.494816693601
Japan,2008,1.4590395705211287e-09,-0.5578780000000005,257.8045776432991
Kazakhstan,2008,-4.8499560390555705e-08,-0.13850500000000032,697.2481149695013
Kuwait,2008,0.0,1.0203399999999974,-1097.5475933987036
Sri Lanka,2008,7.86227432849728e-09,-0.011912939999999983,496.19316486026946
Lithuania,2008,8.517769431643443e-09,-0.1259294000000004,1621.7218389931986
Luxembourg,2008,2.6715548398091152e-08,-0.6973309999999984,5841.53238105349
Latvia,2008,1.8994202206225803e-07,-0.16012499999999985,1353.6886968262988
Morocco,2008,5.43671181693139e-10,0.056860300000000086,379.1279296875
Mexico,2008,9.98441029734896e-08,-0.06867499999999982,648.7142303903001
North Macedonia,2008,-8.327347646862785e-08,-0.013849999999999696,1285.3127451377004
Malaysia,2008,6.328479486023395e-08,0.49623750000000033,863.0728822626988
North America,2008,1.2728166534247524e-07,-0.6041889999999999,546.2715093307052
Netherlands,2008,1.1215489341004444e-07,0.13154499999999913,2509.3004465265985
Norway,2008,7.818361121385344e-07,-0.31142000000000003,5891.449418805198
New Zealand,2008,-1.8208462049260475e-07,0.17958300000000094,473.64191916619893
Oman,2008,0.0,0.4304389999999998,4214.266910213199
Pakistan,2008,-2.7429053395633453e-08,-0.03591973999999998,49.14766102320027
Peru,2008,-2.01263602229101e-08,0.026679700000000084,838.088926775009
Philippines,2008,1.5694382667852806e-08,0.056947179999999986,221.13859615059027
Poland,2008,3.086520868946954e-08,-0.1616509999999991,1538.5241983917986
Portugal,2008,-1.4712141978791674e-07,-0.234051,926.9003859408003
Qatar,2008,0.0,-5.9388799999999975,1959.3402210839995
Romania,2008,7.228002649473521e-08,-0.03258420000000051,3078.9137253349
Russian Federation,2008,-8.535651806886387e-08,0.20043100000000003,3515.3671875
Saudi Arabia,2008,2.6150945403911225e-11,1.235363000000003,2208.265106226798
Singapore,2008,1.2218943778424407e-10,-0.5783020000000008,-1069.6351301746035
Slovenia,2008,4.6240490720432713e-07,0.4154720000000012,1991.900125494798
Sweden,2008,3.877945668815096e-07,-0.2757567999999999,1092.407367547501
Thailand,2008,-2.0260985164424895e-08,-0.02309580000000011,339.06031629919926
Turkmenistan,2008,-1.136301026717005e-11,1.7415205,1014.5303553297099
Trinidad and Tobago,2008,8.839114937383352e-10,-0.977532999999994,1452.755841114602
Turkey,2008,-3.5188164261647045e-08,-0.09321000000000002,1171.8679117432985
Ukraine,2008,3.0034559946679523e-08,-0.19420539999999953,423.2783203125
United States,2008,8.550277434991669e-08,-0.9131779999999985,519.8320147650957
Uzbekistan,2008,-7.896291586939102e-08,0.09647339999999982,413.9298065687799
World,2008,3.0658644252877864e-08,0.019410300000000547,534.9914046914
South Africa,2008,-3.1466545858453695e-08,0.4746194999999993,478.65792271149985
United Arab Emirates,2009,9.473602285830838e-10,0.6663029999999992,-9680.270907813
Argentina,2009,7.466822389267366e-08,-0.2731060000000003,-1094.6817405596012
Australia,2009,2.996791650320894e-08,-0.2552090000000007,2779.396075281198
Austria,2009,3.0303377301769273e-07,-0.764049,-381.28537470929587
Azerbaijan,2009,3.540306736218845e-09,-0.47721480000000005,1000.2881922861015
Belgium,2009,9.126198666731658e-08,-1.2538519999999984,2.573970778299554
Bangladesh,2009,-3.510810035546355e-09,0.02268370000000003,120.40157693420042
Bulgaria,2009,1.0316968440449975e-07,-1.0590994,-166.19228094629943
Belarus,2009,3.490873583974857e-09,-0.22229529999999986,148.0597159306999
Brazil,2009,1.0965694852557895e-07,-0.13835570000000041,-54.56233812710161
Canada,2009,-2.7927208484318316e-07,-1.1663530000000009,-1512.0315877846006
Switzerland,2009,-9.821510381437942e-08,-0.2243889999999995,-837.4108366481014
Chile,2009,2.790714991508757e-08,-0.3120653,-424.63436593200095
China,2009,-3.0023410558255416e-09,0.2537326000000002,722.4922038252998
Colombia,2009,-1.2137068002027825e-07,0.10643349999999985,60.28396808040088
Cyprus,2009,1.4189840311058118e-08,-0.35341500000000003,-946.53515625
Czechia,2009,8.642485532980825e-08,-0.8116310000000002,-239.03095493570072
Germany,2009,2.3684366124808736e-08,-0.8006799999999998,-889.0959285784047
Denmark,2009,-1.5852805213078057e-08,-0.485278000000001,-964.1815572956039
Algeria,2009,1.508174166586276e-09,0.1583549999999998,-14.770896225099932
Ecuador,2009,-1.5224300661898864e-07,0.18633799999999967,-0.5006357313795888
Spain,2009,2.34017902652761e-07,-0.9069199000000001,-1148.4652278316025
Estonia,2009,2.566349864738802e-07,-2.5297459999999994,-2325.266998944
Finland,2009,-1.1638155253439336e-06,-0.5592980000000001,-2112.5595049746044
France,2009,-7.028606785531116e-08,-0.32072899999999915,-386.3028190822006
United Kingdom,2009,5.094696856014006e-08,-0.8804290000000004,-1721.4590478019963
Greece,2009,2.1581886087984407e-07,-0.6367879999999992,-493.18409693730064
Croatia,2009,3.827463785700259e-07,-0.4039722000000001,-670.3101829974003
Hungary,2009,5.404243131194326e-08,-0.5638920000000001,0.5629259155975888
Indonesia,2009,2.449055166571013e-09,0.11742720000000006,298.8951365811199
India,2009,-5.393182011812244e-09,0.08248290000000003,253.21414460184997
Ireland,2009,1.0692522554662467e-07,-1.2509750000000004,-2699.2564409083934
Iraq,2009,-7.04812112681731e-09,0.2445955000000004,29.697338322401265
Iceland,2009,9.757552458004455e-07,-0.29293999999999976,-1865.1541310216999
Israel,2009,8.847109041303262e-09,-0.7361009999999997,-25.44073306790233
Italy,2009,1.8323090054801006e-07,-0.9484012999999996,-901.6324946349996
Japan,2009,-3.685223573212411e-08,-0.539454000000001,-1726.507727579301
Kazakhstan,2009,-4.022407116857477e-08,-0.2978839999999998,110.5424160756993
Kuwait,2009,0.0,-0.05100599999999744,-10227.286993223504
Sri Lanka,2009,-1.2319428197681856e-08,0.042566299999999946,258.9936222922406
Lithuania,2009,2.8027082948316247e-08,-0.6108763000000001,-2568.070073782401
Luxembourg,2009,-3.987238529936232e-08,-1.514202000000001,-4097.464956058393
Latvia,2009,1.83779820520753e-07,-0.28365149999999995,-2075.2081828664013
Morocco,2009,5.398284724764437e-08,-0.0374169000000002,191.51318359375
Mexico,2009,-1.1785376264551788e-07,-0.17547469999999965,-487.95203948249946
North Macedonia,2009,2.2228906244250616e-07,-0.31825780000000004,601.7606924348001
Malaysia,2009,-1.7546933483372573e-08,-0.1638489999999999,-557.2340078136003
North America,2009,4.2778177352844036e-08,-1.0586450000000003,-1391.1453139584046
Netherlands,2009,7.90667254401159e-08,-0.38306599999999946,-1778.5996804910974
Norway,2009,-3.24061560392358e-06,-0.44759300000000124,-6454.1202213072975
New Zealand,2009,6.260042344398383e-07,-0.7580200000000001,855.8113281849983
Oman,2009,0.0,-1.4738630000000015,2286.2788209682985
Pakistan,2009,3.6575069068119535e-09,-0.018628599999999995,55.75805075172002
Peru,2009,2.5032756560304564e-08,0.1382197999999999,96.45676496840133
Philippines,2009,-8.605160532145896e-09,-0.02615071000000002,12.942469108959813
Poland,2009,5.417390630555509e-08,-0.3572710000000008,917.7440169528018
Portugal,2009,3.4424213911106475e-07,-0.2772024000000002,-207.7275995013988
Qatar,2009,0.0,-2.166897000000006,-117.39917992301343
Romania,2009,-7.497708185993686e-08,-0.8975815999999996,-150.037026182501
Russian Federation,2009,6.566733539079691e-08,-0.7485170000000014,-773.66796875
Saudi Arabia,2009,-1.0040009476067475e-12,0.6529899999999991,-2450.9875816087006
Singapore,2009,-1.696084430484277e-09,-0.1516579999999994,-1522.385527652601
Slovenia,2009,2.7595966365894916e-07,-1.0656820000000007,-2246.476109596897
Sweden,2009,-3.03524653660408e-07,-0.4369456999999999,-1833.5508628679017
Thailand,2009,9.677744800514361e-10,0.04294080000000022,-98.10692816019946
Turkmenistan,2009,-1.153439223985256e-11,-1.4970255000000012,369.4710061098003
Trinidad and Tobago,2009,-4.750135692147235e-10,-0.18224600000000635,-1205.6654047012016
Turkey,2009,4.4999884189046844e-08,0.0258440000000002,-596.1783060273992
Ukraine,2009,7.428536691392222e-09,-1.0087007000000003,-1329.10693359375
United States,2009,1.1694594379054241e-07,-1.6025100000000023,-1375.109337572896
Uzbekistan,2009,7.253165926849966e-08,-0.7601046,335.4053033013797
World,2009,4.9224998748850114e-09,-0.13646830000000065,-51.3355623276002
South Africa,2009,3.373002682789196e-09,-0.5048790000000007,-263.8514385924009
United Arab Emirates,2010,1.734507961030703e-09,1.590367999999998,334.0896348776878
Argentina,2010,-3.540847988371907e-08,0.14224450000000033,1665.5356893009011
Australia,2010,7.613208603857169e-08,-0.39130600000000015,-939.5440148402995
Austria,2010,-2.7397066192318335e-07,0.5427520000000001,1074.6102636739015
Azerbaijan,2010,1.2244368418439007e-07,-0.20519430000000005,708.1432393848991
Belgium,2010,1.0479284490581663e-07,0.5007599999999996,1958.4995260893993
Bangladesh,2010,2.1521821159588433e-09,0.02900163,158.43598438073968
Bulgaria,2010,2.849755613737965e-07,0.31891289999999994,775.2702664661992
Belarus,2010,2.5550190048556377e-09,0.2078920000000002,1304.9087817418003
Brazil,2010,9.706450353129419e-08,0.24368710000000027,1061.0327073188
Canada,2010,-5.297211291990232e-07,0.1748030000000007,1234.1970232601016
Switzerland,2010,5.933987298941602e-09,0.12972349999999988,1460.9598060777062
Chile,2010,-2.0033124211738506e-07,0.2748176999999994,1966.5646341336997
China,2010,8.87864661913343e-08,0.5004353999999998,950.2627820287507
Colombia,2010,-1.498554425609198e-08,0.0665074000000001,473.7790242254996
Cyprus,2010,3.646220504823771e-08,-0.4520990000000005,-377.6484375
Czechia,2010,1.1787093467032179e-07,0.19292050000000138,458.17485929379836
Germany,2010,1.1607118741860413e-07,0.46699800000000025,2176.0470892097
Denmark,2010,4.1854355774780306e-07,0.021853000000000122,2539.190006338904
Algeria,2010,-4.604374492044776e-09,-0.0784777000000001,549.9186908660995
Ecuador,2010,-4.8384703677541046e-08,0.13992450000000023,306.8336813520091
Spain,2010,4.840132687586876e-07,-0.3174215,-393.25936482749967
Estonia,2010,3.802043715386539e-07,3.449745,1138.459766562799
Finland,2010,4.465123447666569e-07,1.4758329999999997,981.8908441871026
France,2010,1.260069526828866e-07,0.05919799999999942,1244.5839703115053
United Kingdom,2010,1.1754580494666262e-08,0.21969699999999914,1464.3395425859999
Greece,2010,2.1245464375888803e-07,-0.6401660000000007,-2105.9276726116987
Croatia,2010,4.266751670929389e-07,-0.1680678999999996,-205.68701671980307
Hungary,2010,1.2453542667832559e-08,0.06510700000000025,1016.8312577778997
Indonesia,2010,2.3904240825495e-08,0.16972169999999998,485.30866387899005
India,2010,5.077898942889166e-09,0.03337250000000003,319.8778830296301
Ireland,2010,-8.810770003878599e-08,-0.1394139999999986,1747.1468299845947
Iraq,2010,2.228716954232208e-08,0.17002849999999992,499.1787538843
Iceland,2010,7.834827946770693e-07,-0.31369199999999964,-2094.5429654766995
Israel,2010,9.07378348810744e-09,0.4454670000000007,1389.4577488965006
Italy,2010,1.2643169837763648e-07,0.1630092999999997,545.6024393066982
Japan,2010,1.6361877214850735e-07,0.40153500000000086,1788.0900858047025
Kazakhstan,2010,6.25483709667475e-08,1.2664099999999987,1252.7915636133002
Kuwait,2010,0.0,-0.8626520000000006,-4925.944015962697
Sri Lanka,2010,8.572336806966909e-08,0.0014296700000000495,658.0467507623598
Lithuania,2010,7.787271400624525e-08,0.4003117000000005,1660.3107803568018
Luxembourg,2010,-9.297799656578668e-09,0.7343900000000012,3472.8125848444906
Latvia,2010,7.398353383652099e-08,0.5969090000000001,783.943088673801
Morocco,2010,3.4708873605536005e-08,0.08663600000000016,220.0908203125
Mexico,2010,9.740791467437193e-08,-0.09293499999999977,716.2361712521997
North Macedonia,2010,6.006891814031223e-07,-0.0071566000000000685,467.4737158475
Malaysia,2010,-2.8469099327266376e-08,0.1256227000000001,1270.7633434169002
North America,2010,-6.501740853103445e-11,0.25773900000000083,1431.1724585742995
Netherlands,2010,1.9439856299701037e-08,0.6657980000000006,370.56205584140116
Norway,2010,-2.066810335298564e-06,0.40905900000000095,2600.980582168697
New Zealand,2010,3.0949128958673487e-07,-0.0366370000000007,531.0972168216031
Oman,2010,0.0,2.0670290000000016,540.0010048894037
Pakistan,2010,1.749896691705229e-09,-0.026150459999999986,8.610148960980041
Peru,2010,7.837299508200226e-09,0.09403699999999993,796.7628576039388
Philippines,2010,-2.8916864721691397e-08,0.05311930000000009,331.9571838632701
Poland,2010,5.874833101127954e-08,0.4568690000000011,1703.1290884748996
Portugal,2010,9.509604324986467e-07,-0.4036445999999998,836.9938603876981
Qatar,2010,0.0,1.9264830000000046,25748.697719210002
Romania,2010,2.3905524719256314e-07,-0.13814970000000049,724.6234366196004
Russian Federation,2010,-5.4279879186186754e-08,0.6047710000000013,1100.185546875
Saudi Arabia,2010,1.4538091245143119e-10,1.2767720000000011,4045.146490349798
Singapore,2010,1.0265526899972806e-08,0.533671,9187.593241223294
Slovenia,2010,-8.858171567906223e-08,0.08994200000000063,368.03242696399684
Sweden,2010,2.8625581701289294e-07,0.5840867000000003,1882.9808506699046
Thailand,2010,-8.040032773718297e-09,0.15519239999999979,968.2103974924994
Turkmenistan,2010,1.694010439526614e-11,1.0129870000000007,686.5973570885999
Trinidad and Tobago,2010,-1.4164083046854687e-08,1.7510340000000042,1176.693289934501
Turkey,2010,2.3229179451275666e-07,-0.05549149999999958,1901.559814664999
Ukraine,2010,2.8319144853834407e-08,0.3825367000000002,458.68408203125
United States,2010,1.9545644090685638e-08,0.46585699999999974,1455.7142333359952
Uzbekistan,2010,5.655226760645651e-08,-0.11646029999999996,369.39193276034985
World,2010,3.698174770478879e-08,0.20069300000000023,648.0105739916999
South Africa,2010,-7.1922526519364806e-09,-0.3280219999999989,375.8796312914001
United Arab Emirates,2011,2.3119948628575783e-10,0.802302000000001,4038.1350305396045
Argentina,2011,-6.063094742730263e-08,0.0440630999999998,1257.3799033789983
Australia,2011,3.6536966034643116e-07,-0.33189899999999994,2649.888112031702
Austria,2011,-5.062872484800178e-07,-0.27991600000000005,2431.4469445270006
Azerbaijan,2011,-8.897835092579811e-08,0.2518967000000001,123.70030616800068
Belgium,2011,1.4646060287381625e-07,-0.9475440000000006,1400.444064871699
Bangladesh,2011,1.4031438990593085e-09,0.006927639999999957,217.57438905710023
Bulgaria,2011,-2.4994861324699077e-07,0.7690602000000002,791.4355640558006
Belarus,2011,1.194740838532778e-09,-0.10756600000000027,1224.1015053300998
Brazil,2011,1.161573067158722e-07,0.09582619999999986,760.0762003599011
Canada,2011,6.523890670396362e-07,0.08015299999999925,1568.5837399139054
Switzerland,2011,-4.890845224116839e-07,-0.5776235000000005,3061.247973784899
Chile,2011,-3.388993270447467e-08,0.3467406000000004,2203.7882989033023
China,2011,1.2594708883002162e-09,0.6295418999999995,1036.836596011679
Colombia,2011,1.6995092501588698e-07,-0.019084099999999937,866.3334824491994
Cyprus,2011,9.052920187271053e-08,-0.3903447,-99.921875
Czechia,2011,1.2672709466328166e-07,-0.25157950000000007,1080.201623524601
Germany,2011,2.6096942818887837e-07,-0.27754799999999946,3667.8546107225047
Denmark,2011,3.051333611108267e-07,-0.9256155999999995,1401.3217474515986
Algeria,2011,5.7019214117661505e-09,0.11929730000000038,438.5119531483997
